image,ablation,bpp,payload_bytes,mse,psnr,ssim,kl_divergence,rs_detected,chi2_detected,spa_detected,mean_depth,extraction_verified
smooth_00077.png,edge_only,0.3,737,0.015025,66.3627,0.999779,0.00000465,False,True,True,1.4057,True
smooth_00077.png,edge_only,0.4,982,0.019887,65.1450,0.999708,0.00000885,False,True,True,1.4057,True
smooth_00077.png,no_pressure,0.05,122,0.002747,73.7429,0.999960,0.00000101,False,True,True,1.0106,True
smooth_00077.png,no_pressure,0.1,245,0.005300,70.8881,0.999922,0.00000211,False,True,True,1.0106,True
smooth_00077.png,no_pressure,0.2,491,0.010193,68.0478,0.999850,0.00000345,False,True,True,1.0106,True
smooth_00077.png,no_pressure,0.3,737,0.015060,66.3524,0.999779,0.00000477,False,True,True,1.0106,True
smooth_00077.png,no_pressure,0.4,982,0.020187,65.0800,0.999704,0.00000634,True,True,True,1.0106,True
smooth_00078.png,full_system,0.05,122,0.002645,73.9068,0.999961,0.00000075,False,True,True,1.0203,True
smooth_00078.png,full_system,0.1,245,0.005198,70.9723,0.999924,0.00000238,False,True,True,1.0203,True
smooth_00078.png,full_system,0.2,491,0.010193,68.0478,0.999850,0.00000686,False,True,True,1.0203,True
smooth_00078.png,full_system,0.3,737,0.015035,66.3598,0.999779,0.00000928,False,True,True,1.0203,True
smooth_00078.png,full_system,0.4,982,0.020065,65.1063,0.999705,0.00001215,True,True,True,1.0203,True
smooth_00078.png,entropy_only,0.05,122,0.002686,73.8405,0.999961,0.00000169,False,True,True,1.0000,True
smooth_00078.png,entropy_only,0.1,245,0.005137,71.0236,0.999924,0.00000342,False,True,True,1.0000,True
smooth_00078.png,entropy_only,0.2,491,0.009867,68.1888,0.999855,0.00000693,False,True,True,1.0000,True
smooth_00078.png,entropy_only,0.3,737,0.014893,66.4011,0.999781,0.00000798,False,True,True,1.0000,True
smooth_00078.png,entropy_only,0.4,982,0.020004,65.1196,0.999706,0.00001259,True,True,True,1.0000,True
smooth_00078.png,edge_only,0.05,122,0.002513,74.1295,0.999963,0.00000194,False,True,True,1.6573,True
smooth_00078.png,edge_only,0.1,245,0.004878,71.2486,0.999928,0.00000270,False,True,True,1.6573,True
smooth_00078.png,edge_only,0.2,491,0.009872,68.1866,0.999854,0.00000423,False,True,True,1.6573,True
smooth_00078.png,edge_only,0.3,737,0.014755,66.4413,0.999782,0.00000748,False,True,True,1.6573,True
smooth_00078.png,edge_only,0.4,982,0.019730,65.1796,0.999709,0.00000984,False,True,True,1.6573,True
smooth_00078.png,no_pressure,0.05,122,0.002645,73.9068,0.999961,0.00000075,False,True,True,1.0203,True
smooth_00078.png,no_pressure,0.1,245,0.005198,70.9723,0.999924,0.00000238,False,True,True,1.0203,True
smooth_00078.png,no_pressure,0.2,491,0.010193,68.0478,0.999850,0.00000686,False,True,True,1.0203,True
smooth_00078.png,no_pressure,0.3,737,0.015035,66.3598,0.999779,0.00000928,False,True,True,1.0203,True
smooth_00078.png,no_pressure,0.4,982,0.020065,65.1063,0.999705,0.00001215,True,True,True,1.0203,True
smooth_00079.png,full_system,0.05,122,0.002686,73.8405,0.999960,0.00000213,True,True,True,1.0319,True
smooth_00079.png,full_system,0.1,245,0.005208,70.9638,0.999923,0.00000428,True,True,True,1.0319,True
smooth_00079.png,full_system,0.2,491,0.010173,68.0565,0.999850,0.00001738,True,True,True,1.0319,True
smooth_00079.png,full_system,0.3,737,0.015132,66.3319,0.999777,0.00004112,True,True,True,1.0319,True
smooth_00079.png,full_system,0.4,982,0.020045,65.1108,0.999704,0.00006721,True,True,True,1.0319,True
smooth_00079.png,entropy_only,0.05,122,0.002614,73.9572,0.999961,0.00000169,True,True,True,1.0000,True
smooth_00079.png,entropy_only,0.1,245,0.004995,71.1457,0.999926,0.00000430,True,True,True,1.0000,True
smooth_00079.png,entropy_only,0.2,491,0.009964,68.1465,0.999853,0.00001639,True,True,True,1.0000,True
smooth_00079.png,entropy_only,0.3,737,0.014994,66.3715,0.999779,0.00003949,True,True,True,1.0000,True
smooth_00079.png,entropy_only,0.4,982,0.019938,65.1340,0.999706,0.00006055,True,True,True,1.0000,True
smooth_00079.png,edge_only,0.05,122,0.002614,73.9572,0.999961,0.00000707,True,True,True,1.5934,True
smooth_00079.png,edge_only,0.1,245,0.005229,70.9469,0.999922,0.00002397,True,True,True,1.5934,True
smooth_00079.png,edge_only,0.2,491,0.010534,67.9050,0.999842,0.00010273,True,True,True,1.5934,True
smooth_00079.png,edge_only,0.3,737,0.015539,66.2167,0.999768,0.00020950,True,True,True,1.5934,True
smooth_00079.png,edge_only,0.4,982,0.020304,65.0549,0.999697,0.00033242,True,True,True,1.5934,True
smooth_00079.png,no_pressure,0.05,122,0.002686,73.8405,0.999960,0.00000213,True,True,True,1.0319,True
smooth_00079.png,no_pressure,0.1,245,0.005208,70.9638,0.999923,0.00000428,True,True,True,1.0319,True
smooth_00079.png,no_pressure,0.2,491,0.010173,68.0565,0.999850,0.00001738,True,True,True,1.0319,True
smooth_00079.png,no_pressure,0.3,737,0.015132,66.3319,0.999777,0.00004112,True,True,True,1.0319,True
smooth_00079.png,no_pressure,0.4,982,0.020045,65.1108,0.999704,0.00006721,True,True,True,1.0319,True
smooth_00080.png,full_system,0.05,122,0.002660,73.8818,0.999961,0.00000087,False,True,True,1.0357,True
smooth_00080.png,full_system,0.1,245,0.005096,71.0581,0.999925,0.00000161,False,True,True,1.0357,True
smooth_00080.png,full_system,0.2,491,0.010071,68.1002,0.999852,0.00000394,False,True,True,1.0357,True
smooth_00080.png,full_system,0.3,737,0.014984,66.3745,0.999780,0.00000544,False,True,True,1.0357,True
smooth_00080.png,full_system,0.4,982,0.019933,65.1351,0.999708,0.00000665,True,True,True,1.0357,True
smooth_00080.png,entropy_only,0.05,122,0.002523,74.1120,0.999963,0.00000135,False,True,True,1.0000,True
smooth_00080.png,entropy_only,0.1,245,0.005020,71.1236,0.999926,0.00000238,False,True,True,1.0000,True
smooth_00080.png,entropy_only,0.2,491,0.009944,68.1553,0.999854,0.00000519,False,True,True,1.0000,True
smooth_00080.png,entropy_only,0.3,737,0.015106,66.3393,0.999779,0.00000600,False,True,True,1.0000,True
smooth_00080.png,entropy_only,0.4,982,0.020116,65.0954,0.999705,0.00000949,True,True,True,1.0000,True
smooth_00080.png,edge_only,0.05,122,0.002614,73.9572,0.999962,0.00000116,False,True,True,1.6599,True
smooth_00080.png,edge_only,0.1,245,0.005183,70.9851,0.999924,0.00000263,False,True,True,1.6599,True
smooth_00080.png,edge_only,0.2,491,0.010132,68.0739,0.999851,0.00000580,False,True,True,1.6599,True
smooth_00080.png,edge_only,0.3,737,0.015376,66.2624,0.999774,0.00001053,False,True,True,1.6599,True
smooth_00080.png,edge_only,0.4,982,0.020406,65.0332,0.999700,0.00001208,True,True,True,1.6599,True
smooth_00080.png,no_pressure,0.05,122,0.002660,73.8818,0.999961,0.00000087,False,True,True,1.0357,True
smooth_00080.png,no_pressure,0.1,245,0.005096,71.0581,0.999925,0.00000161,False,True,True,1.0357,True
smooth_00080.png,no_pressure,0.2,491,0.010071,68.1002,0.999852,0.00000394,False,True,True,1.0357,True
smooth_00080.png,no_pressure,0.3,737,0.014984,66.3745,0.999780,0.00000544,False,True,True,1.0357,True
smooth_00080.png,no_pressure,0.4,982,0.019933,65.1351,0.999708,0.00000665,True,True,True,1.0357,True
smooth_00081.png,full_system,0.05,122,0.002635,73.9235,0.999961,0.00000058,True,True,True,1.0105,True
smooth_00081.png,full_system,0.1,245,0.005112,71.0452,0.999925,0.00000158,False,True,True,1.0105,True
smooth_00081.png,full_system,0.2,491,0.010218,68.0370,0.999850,0.00000300,False,True,True,1.0105,True
smooth_00081.png,full_system,0.3,737,0.015203,66.3116,0.999777,0.00000637,False,True,True,1.0105,True
smooth_00081.png,full_system,0.4,982,0.020116,65.0954,0.999705,0.00000935,False,True,True,1.0105,True
smooth_00081.png,entropy_only,0.05,122,0.002523,74.1120,0.999963,0.00000054,False,True,True,1.0000,True
smooth_00081.png,entropy_only,0.1,245,0.005056,71.0930,0.999926,0.00000093,False,True,True,1.0000,True
smooth_00081.png,entropy_only,0.2,491,0.009989,68.1354,0.999854,0.00000239,False,True,True,1.0000,True
smooth_00081.png,entropy_only,0.3,737,0.015040,66.3583,0.999779,0.00000427,False,True,True,1.0000,True
smooth_00081.png,entropy_only,0.4,982,0.019984,65.1240,0.999707,0.00000693,False,True,True,1.0000,True
smooth_00081.png,edge_only,0.05,122,0.002701,73.8159,0.999960,0.00000120,False,True,True,1.4091,True
smooth_00081.png,edge_only,0.1,245,0.005239,70.9384,0.999923,0.00000815,False,True,True,1.4091,True
smooth_00081.png,edge_only,0.2,491,0.010213,68.0392,0.999850,0.00001016,False,True,True,1.4091,True
smooth_00081.png,edge_only,0.3,737,0.015198,66.3130,0.999777,0.00001475,False,True,True,1.4091,True
smooth_00081.png,edge_only,0.4,982,0.020065,65.1063,0.999705,0.00001764,False,True,True,1.4091,True
smooth_00081.png,no_pressure,0.05,122,0.002635,73.9235,0.999961,0.00000058,True,True,True,1.0105,True
smooth_00081.png,no_pressure,0.1,245,0.005112,71.0452,0.999925,0.00000158,False,True,True,1.0105,True
smooth_00081.png,no_pressure,0.2,491,0.010218,68.0370,0.999850,0.00000300,False,True,True,1.0105,True
smooth_00081.png,no_pressure,0.3,737,0.015203,66.3116,0.999777,0.00000637,False,True,True,1.0105,True
smooth_00081.png,no_pressure,0.4,982,0.020116,65.0954,0.999705,0.00000935,False,True,True,1.0105,True
smooth_00082.png,full_system,0.05,122,0.002726,73.7752,0.999960,0.00000128,False,True,True,1.0355,True
smooth_00082.png,full_system,0.1,245,0.005310,70.8798,0.999922,0.00000223,True,True,True,1.0355,True
smooth_00082.png,full_system,0.2,491,0.010279,68.0112,0.999850,0.00000606,True,True,True,1.0355,True
smooth_00082.png,full_system,0.3,737,0.015157,66.3247,0.999778,0.00000738,True,True,True,1.0355,True
smooth_00082.png,full_system,0.4,982,0.020096,65.0997,0.999706,0.00000853,True,True,True,1.0355,True
smooth_00082.png,entropy_only,0.05,122,0.002635,73.9235,0.999961,0.00000102,False,True,True,1.0000,True
smooth_00082.png,entropy_only,0.1,245,0.005025,71.1192,0.999927,0.00000198,False,True,True,1.0000,True
smooth_00082.png,entropy_only,0.2,491,0.010071,68.1002,0.999853,0.00000426,False,True,True,1.0000,True
smooth_00082.png,entropy_only,0.3,737,0.015137,66.3305,0.999779,0.00000631,True,True,True,1.0000,True
smooth_00082.png,entropy_only,0.4,982,0.019969,65.1273,0.999708,0.00000720,True,True,True,1.0000,True
smooth_00082.png,edge_only,0.05,122,0.002655,73.8901,0.999961,0.00000116,False,True,True,1.6575,True
smooth_00082.png,edge_only,0.1,245,0.005178,70.9893,0.999924,0.00000284,True,True,True,1.6575,True
smooth_00082.png,edge_only,0.2,491,0.010259,68.0198,0.999849,0.00000499,True,True,True,1.6575,True
smooth_00082.png,edge_only,0.3,737,0.015208,66.3101,0.999777,0.00000891,True,True,True,1.6575,True
smooth_00082.png,edge_only,0.4,982,0.020116,65.0954,0.999705,0.00001290,True,True,True,1.6575,True
smooth_00082.png,no_pressure,0.05,122,0.002726,73.7752,0.999960,0.00000128,False,True,True,1.0355,True
smooth_00082.png,no_pressure,0.1,245,0.005310,70.8798,0.999922,0.00000223,True,True,True,1.0355,True
smooth_00082.png,no_pressure,0.2,491,0.010279,68.0112,0.999850,0.00000606,True,True,True,1.0355,True
smooth_00082.png,no_pressure,0.3,737,0.015157,66.3247,0.999778,0.00000738,True,True,True,1.0355,True
smooth_00082.png,no_pressure,0.4,982,0.020096,65.0997,0.999706,0.00000853,True,True,True,1.0355,True
smooth_00083.png,full_system,0.05,122,0.002569,74.0339,0.999962,0.00000092,False,True,True,1.0348,True
smooth_00083.png,full_system,0.1,245,0.005066,71.0842,0.999926,0.00000189,True,True,True,1.0348,True
smooth_00083.png,full_system,0.2,491,0.009949,68.1531,0.999854,0.00000445,True,True,True,1.0348,True
smooth_00083.png,full_system,0.3,737,0.014938,66.3878,0.999781,0.00000895,True,True,True,1.0348,True
smooth_00083.png,full_system,0.4,982,0.020040,65.1119,0.999706,0.00002797,True,True,True,1.0348,True
smooth_00083.png,entropy_only,0.05,122,0.002660,73.8818,0.999961,0.00000109,False,True,True,1.0000,True
smooth_00083.png,entropy_only,0.1,245,0.005168,70.9979,0.999924,0.00000168,True,True,True,1.0000,True
smooth_00083.png,entropy_only,0.2,491,0.010330,67.9897,0.999849,0.00000385,True,True,True,1.0000,True
smooth_00083.png,entropy_only,0.3,737,0.015366,66.2653,0.999775,0.00000549,True,True,True,1.0000,True
smooth_00083.png,entropy_only,0.4,982,0.020365,65.0419,0.999702,0.00000939,True,True,True,1.0000,True
smooth_00083.png,edge_only,0.05,122,0.002752,73.7348,0.999959,0.00000085,False,True,True,1.6576,True
smooth_00083.png,edge_only,0.1,245,0.005280,70.9048,0.999922,0.00000199,True,True,True,1.6576,True
smooth_00083.png,edge_only,0.2,491,0.010417,67.9535,0.999847,0.00001159,True,True,True,1.6576,True
smooth_00083.png,edge_only,0.3,737,0.015401,66.2553,0.999773,0.00002207,True,True,True,1.6576,True
smooth_00083.png,edge_only,0.4,982,0.020554,65.0019,0.999697,0.00002847,True,True,True,1.6576,True
smooth_00083.png,no_pressure,0.05,122,0.002569,74.0339,0.999962,0.00000092,False,True,True,1.0348,True
smooth_00083.png,no_pressure,0.1,245,0.005066,71.0842,0.999926,0.00000189,True,True,True,1.0348,True
smooth_00083.png,no_pressure,0.2,491,0.009949,68.1531,0.999854,0.00000445,True,True,True,1.0348,True
smooth_00083.png,no_pressure,0.3,737,0.014938,66.3878,0.999781,0.00000895,True,True,True,1.0348,True
smooth_00083.png,no_pressure,0.4,982,0.020040,65.1119,0.999706,0.00002797,True,True,True,1.0348,True
smooth_00084.png,full_system,0.05,122,0.002721,73.7833,0.999960,0.00000071,False,True,True,1.0224,True
smooth_00084.png,full_system,0.1,245,0.005188,70.9808,0.999924,0.00000195,False,True,True,1.0224,True
smooth_00084.png,full_system,0.2,491,0.010147,68.0674,0.999851,0.00000479,False,True,True,1.0224,True
smooth_00084.png,full_system,0.3,737,0.015127,66.3334,0.999778,0.00000587,False,True,True,1.0224,True
smooth_00084.png,full_system,0.4,982,0.020009,65.1185,0.999707,0.00001078,False,True,True,1.0224,True
smooth_00084.png,entropy_only,0.05,122,0.002497,74.1560,0.999963,0.00000049,False,True,True,1.0000,True
smooth_00084.png,entropy_only,0.1,245,0.005076,71.0755,0.999926,0.00000140,False,True,True,1.0000,True
smooth_00084.png,entropy_only,0.2,491,0.009944,68.1553,0.999854,0.00000374,False,True,True,1.0000,True
smooth_00084.png,entropy_only,0.3,737,0.014918,66.3937,0.999781,0.00000663,False,True,True,1.0000,True
smooth_00084.png,entropy_only,0.4,982,0.019969,65.1273,0.999707,0.00001248,True,True,True,1.0000,True
smooth_00084.png,edge_only,0.05,122,0.002625,73.9403,0.999961,0.00000085,False,True,True,1.6700,True
smooth_00084.png,edge_only,0.1,245,0.005117,71.0408,0.999925,0.00000245,False,True,True,1.6700,True
smooth_00084.png,edge_only,0.2,491,0.010127,68.0761,0.999851,0.00000434,False,True,True,1.6700,True
smooth_00084.png,edge_only,0.3,737,0.015111,66.3378,0.999778,0.00000880,True,True,True,1.6700,True
smooth_00084.png,edge_only,0.4,982,0.020060,65.1074,0.999705,0.00001322,True,True,True,1.6700,True
smooth_00084.png,no_pressure,0.05,122,0.002721,73.7833,0.999960,0.00000071,False,True,True,1.0224,True
smooth_00084.png,no_pressure,0.1,245,0.005188,70.9808,0.999924,0.00000195,False,True,True,1.0224,True
smooth_00084.png,no_pressure,0.2,491,0.010147,68.0674,0.999851,0.00000479,False,True,True,1.0224,True
smooth_00084.png,no_pressure,0.3,737,0.015127,66.3334,0.999778,0.00000587,False,True,True,1.0224,True
smooth_00084.png,no_pressure,0.4,982,0.020009,65.1185,0.999707,0.00001078,False,True,True,1.0224,True
smooth_00085.png,full_system,0.05,122,0.002701,73.8159,0.999960,0.00000097,True,True,True,1.0338,True
smooth_00085.png,full_system,0.1,245,0.005147,71.0150,0.999924,0.00000265,False,True,True,1.0338,True
smooth_00085.png,full_system,0.2,491,0.010127,68.0761,0.999851,0.00000429,False,True,True,1.0338,True
smooth_00085.png,full_system,0.3,737,0.015045,66.3568,0.999779,0.00000819,False,True,True,1.0338,True
smooth_00085.png,full_system,0.4,982,0.019974,65.1262,0.999707,0.00000992,False,True,True,1.0338,True
smooth_00085.png,entropy_only,0.05,122,0.002665,73.8735,0.999961,0.00000147,True,True,True,1.0000,True
smooth_00085.png,entropy_only,0.1,245,0.005117,71.0408,0.999925,0.00000329,False,True,True,1.0000,True
smooth_00085.png,entropy_only,0.2,491,0.010264,68.0176,0.999849,0.00000497,False,True,True,1.0000,True
smooth_00085.png,entropy_only,0.3,737,0.015269,66.2927,0.999776,0.00000670,False,True,True,1.0000,True
smooth_00085.png,entropy_only,0.4,982,0.020198,65.0778,0.999703,0.00000789,False,True,True,1.0000,True
smooth_00085.png,edge_only,0.05,122,0.002630,73.9319,0.999961,0.00000076,True,True,True,1.6601,True
smooth_00085.png,edge_only,0.1,245,0.005127,71.0322,0.999924,0.00000239,True,True,True,1.6601,True
smooth_00085.png,edge_only,0.2,491,0.010061,68.1046,0.999852,0.00000504,False,True,True,1.6601,True
smooth_00085.png,edge_only,0.3,737,0.015040,66.3583,0.999778,0.00000970,False,True,True,1.6601,True
smooth_00085.png,edge_only,0.4,982,0.020126,65.0932,0.999704,0.00001392,False,True,True,1.6601,True
smooth_00085.png,no_pressure,0.05,122,0.002701,73.8159,0.999960,0.00000097,True,True,True,1.0338,True
smooth_00085.png,no_pressure,0.1,245,0.005147,71.0150,0.999924,0.00000265,False,True,True,1.0338,True
smooth_00085.png,no_pressure,0.2,491,0.010127,68.0761,0.999851,0.00000429,False,True,True,1.0338,True
smooth_00085.png,no_pressure,0.3,737,0.015045,66.3568,0.999779,0.00000819,False,True,True,1.0338,True
smooth_00085.png,no_pressure,0.4,982,0.019974,65.1262,0.999707,0.00000992,False,True,True,1.0338,True
smooth_00086.png,full_system,0.05,122,0.002431,74.2725,0.999964,0.00000094,True,True,True,1.0238,True
smooth_00086.png,full_system,0.1,245,0.004929,71.2036,0.999928,0.00000186,True,True,True,1.0238,True
smooth_00086.png,full_system,0.2,491,0.009852,68.1955,0.999856,0.00000369,True,True,True,1.0238,True
smooth_00086.png,full_system,0.3,737,0.014496,66.5184,0.999788,0.00000641,True,True,True,1.0238,True
smooth_00086.png,full_system,0.4,982,0.019257,65.2850,0.999718,0.00001072,True,True,True,1.0238,True
smooth_00086.png,entropy_only,0.05,122,0.002619,73.9487,0.999962,0.00000135,True,True,True,1.0000,True
smooth_00086.png,entropy_only,0.1,245,0.005040,71.1061,0.999926,0.00000201,True,True,True,1.0000,True
smooth_00086.png,entropy_only,0.2,491,0.009995,68.1332,0.999854,0.00000346,True,True,True,1.0000,True
smooth_00086.png,entropy_only,0.3,737,0.014826,66.4204,0.999783,0.00000505,True,True,True,1.0000,True
smooth_00086.png,entropy_only,0.4,982,0.019882,65.1462,0.999709,0.00000647,False,True,True,1.0000,True
smooth_00086.png,edge_only,0.05,122,0.002670,73.8652,0.999961,0.00000124,True,True,True,1.6600,True
smooth_00086.png,edge_only,0.1,245,0.005244,70.9342,0.999923,0.00000234,True,True,True,1.6600,True
smooth_00086.png,edge_only,0.2,491,0.010061,68.1046,0.999852,0.00000387,True,True,True,1.6600,True
smooth_00086.png,edge_only,0.3,737,0.015157,66.3247,0.999778,0.00000867,True,True,True,1.6600,True
smooth_00086.png,edge_only,0.4,982,0.020111,65.0964,0.999705,0.00001147,True,True,True,1.6600,True
smooth_00086.png,no_pressure,0.05,122,0.002431,74.2725,0.999964,0.00000094,True,True,True,1.0238,True
smooth_00086.png,no_pressure,0.1,245,0.004929,71.2036,0.999928,0.00000186,True,True,True,1.0238,True
smooth_00086.png,no_pressure,0.2,491,0.009852,68.1955,0.999856,0.00000369,True,True,True,1.0238,True
smooth_00086.png,no_pressure,0.3,737,0.014496,66.5184,0.999788,0.00000641,True,True,True,1.0238,True
smooth_00086.png,no_pressure,0.4,982,0.019257,65.2850,0.999718,0.00001072,True,True,True,1.0238,True
smooth_00087.png,full_system,0.05,122,0.002782,73.6869,0.999959,0.00000122,True,True,True,1.0361,True
smooth_00087.png,full_system,0.1,245,0.005203,70.9681,0.999924,0.00000132,True,True,True,1.0361,True
smooth_00087.png,full_system,0.2,491,0.010462,67.9345,0.999847,0.00000469,True,True,True,1.0361,True
smooth_00087.png,full_system,0.3,737,0.015386,66.2596,0.999775,0.00000645,False,True,True,1.0361,True
smooth_00087.png,full_system,0.4,982,0.020437,65.0267,0.999701,0.00000952,False,True,True,1.0361,True
smooth_00087.png,entropy_only,0.05,122,0.002686,73.8405,0.999961,0.00000125,True,True,True,1.0000,True
smooth_00087.png,entropy_only,0.1,245,0.005219,70.9553,0.999924,0.00000248,True,True,True,1.0000,True
smooth_00087.png,entropy_only,0.2,491,0.010269,68.0155,0.999850,0.00000621,True,True,True,1.0000,True
smooth_00087.png,entropy_only,0.3,737,0.015366,66.2653,0.999775,0.00000907,False,True,True,1.0000,True
smooth_00087.png,entropy_only,0.4,982,0.020294,65.0571,0.999703,0.00001013,False,True,True,1.0000,True
smooth_00087.png,edge_only,0.05,122,0.002721,73.7833,0.999960,0.00000075,True,True,True,1.6620,True
smooth_00087.png,edge_only,0.1,245,0.005183,70.9851,0.999924,0.00000170,True,True,True,1.6620,True
smooth_00087.png,edge_only,0.2,491,0.010330,67.9897,0.999848,0.00000623,True,True,True,1.6620,True
smooth_00087.png,edge_only,0.3,737,0.015355,66.2682,0.999774,0.00001000,False,True,True,1.6620,True
smooth_00087.png,edge_only,0.4,982,0.020335,65.0484,0.999701,0.00001632,False,True,True,1.6620,True
smooth_00087.png,no_pressure,0.05,122,0.002782,73.6869,0.999959,0.00000122,True,True,True,1.0361,True
smooth_00087.png,no_pressure,0.1,245,0.005203,70.9681,0.999924,0.00000132,True,True,True,1.0361,True
smooth_00087.png,no_pressure,0.2,491,0.010462,67.9345,0.999847,0.00000469,True,True,True,1.0361,True
smooth_00087.png,no_pressure,0.3,737,0.015386,66.2596,0.999775,0.00000645,False,True,True,1.0361,True
smooth_00087.png,no_pressure,0.4,982,0.020437,65.0267,0.999701,0.00000952,False,True,True,1.0361,True
smooth_00088.png,full_system,0.05,122,0.002660,73.8818,0.999961,0.00000159,True,True,True,1.0101,True
smooth_00088.png,full_system,0.1,245,0.005183,70.9851,0.999924,0.00000196,True,True,True,1.0101,True
smooth_00088.png,full_system,0.2,491,0.010371,67.9726,0.999848,0.00000983,False,True,True,1.0101,True
smooth_00088.png,full_system,0.3,737,0.015320,66.2783,0.999776,0.00001229,False,True,True,1.0101,True
smooth_00088.png,full_system,0.4,982,0.020223,65.0724,0.999704,0.00001587,False,True,True,1.0101,True
smooth_00088.png,entropy_only,0.05,122,0.002584,74.0082,0.999962,0.00000081,True,True,True,1.0000,True
smooth_00088.png,entropy_only,0.1,245,0.005107,71.0495,0.999925,0.00000162,True,True,True,1.0000,True
smooth_00088.png,entropy_only,0.2,491,0.010122,68.0783,0.999852,0.00000981,True,True,True,1.0000,True
smooth_00088.png,entropy_only,0.3,737,0.015035,66.3598,0.999780,0.00001223,False,True,True,1.0000,True
smooth_00088.png,entropy_only,0.4,982,0.019958,65.1295,0.999708,0.00001453,False,True,True,1.0000,True
smooth_00088.png,edge_only,0.05,122,0.002635,73.9235,0.999961,0.00000158,True,True,True,1.4068,True
smooth_00088.png,edge_only,0.1,245,0.005168,70.9979,0.999924,0.00000317,False,True,True,1.4068,True
smooth_00088.png,edge_only,0.2,491,0.010361,67.9769,0.999848,0.00000460,False,True,True,1.4068,True
smooth_00088.png,edge_only,0.3,737,0.015406,66.2538,0.999774,0.00000929,False,True,True,1.4068,True
smooth_00088.png,edge_only,0.4,982,0.020554,65.0019,0.999699,0.00001325,False,True,True,1.4068,True
smooth_00088.png,no_pressure,0.05,122,0.002660,73.8818,0.999961,0.00000159,True,True,True,1.0101,True
smooth_00088.png,no_pressure,0.1,245,0.005183,70.9851,0.999924,0.00000196,True,True,True,1.0101,True
smooth_00088.png,no_pressure,0.2,491,0.010371,67.9726,0.999848,0.00000983,False,True,True,1.0101,True
smooth_00088.png,no_pressure,0.3,737,0.015320,66.2783,0.999776,0.00001229,False,True,True,1.0101,True
smooth_00088.png,no_pressure,0.4,982,0.020223,65.0724,0.999704,0.00001587,False,True,True,1.0101,True
smooth_00089.png,full_system,0.05,122,0.002625,73.9403,0.999962,0.00000109,True,True,True,1.0211,True
smooth_00089.png,full_system,0.1,245,0.005208,70.9638,0.999924,0.00000251,True,True,True,1.0211,True
smooth_00089.png,full_system,0.2,491,0.010137,68.0717,0.999851,0.00000298,True,True,True,1.0211,True
smooth_00089.png,full_system,0.3,737,0.015127,66.3334,0.999778,0.00000476,True,True,True,1.0211,True
smooth_00089.png,full_system,0.4,982,0.020065,65.1063,0.999706,0.00000693,True,True,True,1.0211,True
smooth_00089.png,entropy_only,0.05,122,0.002619,73.9487,0.999962,0.00000104,True,True,True,1.0000,True
smooth_00089.png,entropy_only,0.1,245,0.005249,70.9300,0.999923,0.00000150,True,True,True,1.0000,True
smooth_00089.png,entropy_only,0.2,491,0.010259,68.0198,0.999850,0.00000253,True,True,True,1.0000,True
smooth_00089.png,entropy_only,0.3,737,0.015147,66.3276,0.999778,0.00000415,True,True,True,1.0000,True
smooth_00089.png,entropy_only,0.4,982,0.020131,65.0921,0.999705,0.00000809,True,True,True,1.0000,True
smooth_00089.png,edge_only,0.05,122,0.002487,74.1737,0.999963,0.00000100,True,True,True,1.6582,True
smooth_00089.png,edge_only,0.1,245,0.005010,71.1325,0.999926,0.00000269,True,True,True,1.6582,True
smooth_00089.png,edge_only,0.2,491,0.009847,68.1978,0.999855,0.00000598,True,True,True,1.6582,True
smooth_00089.png,edge_only,0.3,737,0.014791,66.4309,0.999783,0.00001050,True,True,True,1.6582,True
smooth_00089.png,edge_only,0.4,982,0.019918,65.1384,0.999707,0.00002071,True,True,True,1.6582,True
smooth_00089.png,no_pressure,0.05,122,0.002625,73.9403,0.999962,0.00000109,True,True,True,1.0211,True
smooth_00089.png,no_pressure,0.1,245,0.005208,70.9638,0.999924,0.00000251,True,True,True,1.0211,True
smooth_00089.png,no_pressure,0.2,491,0.010137,68.0717,0.999851,0.00000298,True,True,True,1.0211,True
smooth_00089.png,no_pressure,0.3,737,0.015127,66.3334,0.999778,0.00000476,True,True,True,1.0211,True
smooth_00089.png,no_pressure,0.4,982,0.020065,65.1063,0.999706,0.00000693,True,True,True,1.0211,True
smooth_00090.png,full_system,0.05,122,0.002747,73.7429,0.999960,0.00000084,False,True,True,1.0105,True
smooth_00090.png,full_system,0.1,245,0.005203,70.9681,0.999924,0.00000260,False,True,True,1.0105,True
smooth_00090.png,full_system,0.2,491,0.010442,67.9429,0.999847,0.00000424,True,True,True,1.0105,True
smooth_00090.png,full_system,0.3,737,0.015528,66.2195,0.999772,0.00000463,True,True,True,1.0105,True
smooth_00090.png,full_system,0.4,982,0.020477,65.0181,0.999700,0.00000546,True,True,True,1.0105,True
smooth_00090.png,entropy_only,0.05,122,0.002731,73.7671,0.999960,0.00000104,False,True,True,1.0000,True
smooth_00090.png,entropy_only,0.1,245,0.005356,70.8425,0.999922,0.00000230,False,True,True,1.0000,True
smooth_00090.png,entropy_only,0.2,491,0.010579,67.8862,0.999845,0.00000643,True,True,True,1.0000,True
smooth_00090.png,entropy_only,0.3,737,0.015401,66.2553,0.999774,0.00000595,True,True,True,1.0000,True
