image_idx,entropy_mae,entropy_max_diff,entropy_rmse,edge_mae,edge_max_diff,edge_rmse,entropy_mae_nostrip,entropy_max_diff_nostrip,edge_mae_nostrip,edge_max_diff_nostrip,depth_mae,pct_pixels_differ,n_pixels,depth_diff_histogram,mean_cover_depth,mean_stego_depth,depth_mae_noise_0.001,pct_differ_noise_0.001,depth_mae_noise_0.005,pct_differ_noise_0.005,depth_mae_noise_0.01,pct_differ_noise_0.01,bpp
29,0.0,0.0,0.0,0.0,0.0,0.0,0.007563332385370535,0.24837362710642297,0.00011845171963395793,0.0035719525569839704,0.0,0.0,65536,{0: 65536},1.3450775146484375,1.3450775146484375,0.0042266845703125,0.42266845703125,0.0072479248046875,0.72479248046875,0.0119781494140625,1.19781494140625,0.2
30,0.0,0.0,0.0,0.0,0.0,0.0,0.006875354138355349,0.21204815358292173,0.00010614405512171013,0.003227946326661013,0.0,0.0,65536,{0: 65536},1.2896881103515625,1.2896881103515625,0.0063934326171875,0.63934326171875,0.0122222900390625,1.22222900390625,0.018096923828125,1.8096923828125,0.2
31,0.0,0.0,0.0,0.0,0.0,0.0,0.00664439810905354,0.22395380821452937,0.00011432854322093328,0.00355390920924753,0.0,0.0,65536,{0: 65536},1.1888580322265625,1.1888580322265625,0.004425048828125,0.4425048828125,0.0086822509765625,0.86822509765625,0.01226806640625,1.226806640625,0.2
32,0.0,0.0,0.0,0.0,0.0,0.0,0.006875183649108672,0.18823988681984005,0.00010727921384000771,0.0032378333674360563,0.0,0.0,65536,{0: 65536},1.30645751953125,1.30645751953125,0.0068206787109375,0.68206787109375,0.0131988525390625,1.31988525390625,0.0190887451171875,1.90887451171875,0.2
33,0.0,0.0,0.0,0.0,0.0,0.0,0.007525760137503152,0.2000088599786527,0.00013556340824775402,0.00402767008721308,0.0,0.0,65536,{0: 65536},1.1400146484375,1.1400146484375,0.00665283203125,0.665283203125,0.0097503662109375,0.97503662109375,0.013153076171875,1.3153076171875,0.2
34,0.0,0.0,0.0,0.0,0.0,0.0,0.006708619002569292,0.20759862559919773,0.0001061093677242151,0.0036704780848993424,0.0,0.0,65536,{0: 65536},1.2741241455078125,1.2741241455078125,0.006500244140625,0.6500244140625,0.011383056640625,1.1383056640625,0.0168609619140625,1.68609619140625,0.2
35,0.0,0.0,0.0,0.0,0.0,0.0,0.008102199841050107,0.22741966223289167,0.0001254159480594952,0.003654867253374149,0.0,0.0,65536,{0: 65536},1.417266845703125,1.417266845703125,0.0071258544921875,0.71258544921875,0.0130157470703125,1.30157470703125,0.0185699462890625,1.85699462890625,0.2
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0059276120846673734,0.16904936530923553,0.0001171059467384905,0.003711153689335306,0.0,0.0,65536,{0: 65536},1.3260040283203125,1.3260040283203125,0.0079193115234375,0.79193115234375,0.0105743408203125,1.05743408203125,0.01531982421875,1.531982421875,0.2
37,0.0,0.0,0.0,0.0,0.0,0.0,0.007976598957066691,0.2274196622328919,0.0001520097516687829,0.005734718374969959,0.0,0.0,65536,{0: 65536},1.3377227783203125,1.3377227783203125,0.007354736328125,0.7354736328125,0.01300048828125,1.300048828125,0.02117919921875,2.117919921875,0.2
38,0.0,0.0,0.0,0.0,0.0,0.0,0.007190672972258378,0.23379343438037214,0.00011965178098030921,0.004131738664764711,0.0,0.0,65536,{0: 65536},1.395843505859375,1.395843505859375,0.008026123046875,0.8026123046875,0.012603759765625,1.2603759765625,0.0172271728515625,1.72271728515625,0.2
39,0.0,0.0,0.0,0.0,0.0,0.0,0.00888467622800833,0.2959877667022337,0.0002904995671645068,0.009771516058575958,0.0,0.0,65536,{0: 65536},1.0497589111328125,1.0497589111328125,0.008270263671875,0.8270263671875,0.0149078369140625,1.49078369140625,0.0220489501953125,2.20489501953125,0.2
40,0.0,0.0,0.0,0.0,0.0,0.0,0.007582215520939315,0.20759862559919662,0.00019549298117228076,0.0072672171578385646,0.0,0.0,65536,{0: 65536},1.3298797607421875,1.3298797607421875,0.0086212158203125,0.86212158203125,0.01605224609375,1.605224609375,0.0250701904296875,2.50701904296875,0.2
41,0.0,0.0,0.0,0.0,0.0,0.0,0.00681395215223647,0.19235284228502314,0.00012269541140855347,0.003662748368716079,0.0,0.0,65536,{0: 65536},1.2806549072265625,1.2806549072265625,0.007904052734375,0.7904052734375,0.0122833251953125,1.22833251953125,0.0179290771484375,1.79290771484375,0.2
42,0.0,0.0,0.0,0.0,0.0,0.0,0.006842097498435774,0.2466058767333239,0.00011706938434495582,0.003278783690883545,0.0,0.0,65536,{0: 65536},1.30169677734375,1.30169677734375,0.0070648193359375,0.70648193359375,0.0135345458984375,1.35345458984375,0.019683837890625,1.9683837890625,0.2
43,0.0,0.0,0.0,0.0,0.0,0.0,0.007571941320343265,0.15591056415880233,0.00010651396090271534,0.003900333396454056,0.0,0.0,65536,{0: 65536},1.2655029296875,1.2655029296875,0.0051727294921875,0.51727294921875,0.010101318359375,1.0101318359375,0.0152740478515625,1.52740478515625,0.2
44,0.0,0.0,0.0,0.0,0.0,0.0,0.007195936030053465,0.3334701544714772,0.00013437692210126008,0.004998374602251228,0.0,0.0,65536,{0: 65536},1.32476806640625,1.32476806640625,0.0049896240234375,0.49896240234375,0.009002685546875,0.9002685546875,0.0132904052734375,1.32904052734375,0.2
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0058830960211025875,0.1561527439674104,0.00011765915000550434,0.0036827786172443436,0.0,0.0,65536,{0: 65536},1.2552490234375,1.2552490234375,0.005462646484375,0.5462646484375,0.0099945068359375,0.99945068359375,0.0146942138671875,1.46942138671875,0.2
46,0.0,0.0,0.0,0.0,0.0,0.0,0.007102166897826702,0.20990934314377796,0.00013146256492890126,0.0039523468879579405,0.0,0.0,65536,{0: 65536},1.2893524169921875,1.2893524169921875,0.005828857421875,0.5828857421875,0.0110626220703125,1.10626220703125,0.016876220703125,1.6876220703125,0.2
47,0.0,0.0,0.0,0.0,0.0,0.0,0.006824780283377901,0.21427523061808196,0.00010772610508134114,0.0035396820842078444,0.0,0.0,65536,{0: 65536},1.185150146484375,1.185150146484375,0.0034332275390625,0.34332275390625,0.0066680908203125,0.66680908203125,0.0095367431640625,0.95367431640625,0.2
48,0.0,0.0,0.0,0.0,0.0,0.0,0.006802917998254358,0.19692138280536664,0.000123690570617711,0.003885252474248188,0.0,0.0,65536,{0: 65536},1.326446533203125,1.326446533203125,0.008819580078125,0.8819580078125,0.01593017578125,1.593017578125,0.023345947265625,2.3345947265625,0.2
49,0.0,0.0,0.0,0.0,0.0,0.0,0.006350321499073511,0.16326530612244738,0.00010745470316009042,0.0040841083628875285,0.0,0.0,65536,{0: 65536},1.368865966796875,1.368865966796875,0.007781982421875,0.7781982421875,0.0126800537109375,1.26800537109375,0.0178985595703125,1.78985595703125,0.2
50,0.0,0.0,0.0,0.0,0.0,0.0,0.006423545578311751,0.2099093431437864,0.00013859174648118218,0.005275825862610606,0.0,0.0,65536,{0: 65536},1.2675628662109375,1.2675628662109375,0.006561279296875,0.6561279296875,0.0106964111328125,1.06964111328125,0.015350341796875,1.5350341796875,0.2
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0069123966432755955,0.2239538082145197,0.00011353941099398453,0.0033716663441945294,0.0,0.0,65536,{0: 65536},1.25506591796875,1.25506591796875,0.0052642822265625,0.52642822265625,0.0107421875,1.07421875,0.01617431640625,1.617431640625,0.2
52,0.0,0.0,0.0,0.0,0.0,0.0,0.00829382105089749,0.2221412309558397,0.00011665051736823773,0.004422557554492529,0.0,0.0,65536,{0: 65536},1.207427978515625,1.207427978515625,0.0054168701171875,0.54168701171875,0.0087432861328125,0.87432861328125,0.0128326416015625,1.28326416015625,0.2
53,0.0,0.0,0.0,0.0,0.0,0.0,0.006601480747357847,0.23153016261115056,0.00012440574758495608,0.005088445403222452,0.0,0.0,65536,{0: 65536},1.560089111328125,1.560089111328125,0.0098876953125,0.98876953125,0.0163726806640625,1.63726806640625,0.024017333984375,2.4017333984375,0.2
54,0.0,0.0,0.0,0.0,0.0,0.0,0.007778056474333059,0.18823988681984094,0.00012277379155548014,0.003539917267436378,0.0,0.0,65536,{0: 65536},1.231658935546875,1.231658935546875,0.0057373046875,0.57373046875,0.0103912353515625,1.03912353515625,0.0170440673828125,1.70440673828125,0.2
55,0.0,0.0,0.0,0.0,0.0,0.0,0.005417459253458927,0.18203437833763259,0.0003189826576752258,0.011189818730843792,0.0,0.0,65536,{0: 65536},1.3838958740234375,1.3838958740234375,0.0340423583984375,3.40423583984375,0.056060791015625,5.6060791015625,0.08294677734375,8.294677734375,0.2
56,0.0,0.0,0.0,0.0,0.0,0.0,0.006375046061080251,0.2807281860643922,0.00012406641157024654,0.004865193807461893,0.0,0.0,65536,{0: 65536},1.3699798583984375,1.3699798583984375,0.0079193115234375,0.79193115234375,0.01690673828125,1.690673828125,0.0213165283203125,2.13165283203125,0.2
57,0.0,0.0,0.0,0.0,0.0,0.0,0.006873698690924966,0.19692138280536375,0.00035551130615155667,0.004833499110852735,0.0,0.0,65536,{0: 65536},1.23883056640625,1.23883056640625,0.0065460205078125,0.65460205078125,0.012664794921875,1.2664794921875,0.016143798828125,1.6143798828125,0.2
58,0.0,0.0,0.0,0.0,0.0,0.0,0.006465816109587354,0.22214123095583327,0.0003232347034863108,0.004163952976524256,0.0,0.0,65536,{0: 65536},1.2467498779296875,1.2467498779296875,0.0076904296875,0.76904296875,0.011199951171875,1.1199951171875,0.0157470703125,1.57470703125,0.2
59,0.0,0.0,0.0,0.0,0.0,0.0,0.006724783217694841,0.19142677289358412,0.0001106852313424074,0.003323970732345527,0.0,0.0,65536,{0: 65536},1.2517547607421875,1.2517547607421875,0.0065460205078125,0.65460205078125,0.0120697021484375,1.20697021484375,0.01690673828125,1.690673828125,0.2
60,0.0,0.0,0.0,0.0,0.0,0.0,0.00833780239081618,0.22027106391315177,0.00013394120120528122,0.003966823760846559,0.0,0.0,65536,{0: 65536},1.2494049072265625,1.2494049072265625,0.00750732421875,0.750732421875,0.0123138427734375,1.23138427734375,0.0174102783203125,1.74102783203125,0.2
61,0.0,0.0,0.0,0.0,0.0,0.0,0.006813630047187744,0.2142752306180803,0.00012131927516474661,0.004403394924084397,0.0,0.0,65536,{0: 65536},1.3103485107421875,1.3103485107421875,0.0062103271484375,0.62103271484375,0.0110321044921875,1.10321044921875,0.0169830322265625,1.69830322265625,0.2
62,0.0,0.0,0.0,0.0,0.0,0.0,0.006873406763633317,0.2051934643889124,0.00010942170526281911,0.003311893817193337,0.0,0.0,65536,{0: 65536},1.20294189453125,1.20294189453125,0.004486083984375,0.4486083984375,0.008056640625,0.8056640625,0.0113983154296875,1.13983154296875,0.2
63,0.0,0.0,0.0,0.0,0.0,0.0,0.006131981383563822,0.24660587673332435,0.00010061669395263185,0.003691454683991551,0.0,0.0,65536,{0: 65536},1.256591796875,1.256591796875,0.0061492919921875,0.61492919921875,0.011566162109375,1.1566162109375,0.0170745849609375,1.70745849609375,0.2
64,0.0,0.0,0.0,0.0,0.0,0.0,0.006623173397589789,0.16833979745891492,0.00011764470497132917,0.003760005951934625,0.0,0.0,65536,{0: 65536},1.4473114013671875,1.4473114013671875,0.0069580078125,0.69580078125,0.011962890625,1.1962890625,0.0178680419921875,1.78680419921875,0.2
65,0.0,0.0,0.0,0.0,0.0,0.0,0.008883161294580758,0.23069276446802045,0.00018212045939176847,0.005550589656583282,0.0,0.0,65536,{0: 65536},1.326385498046875,1.326385498046875,0.0099334716796875,0.99334716796875,0.011993408203125,1.1993408203125,0.0185394287109375,1.85394287109375,0.2
66,0.0,0.0,0.0,0.0,0.0,0.0,0.007019795435697032,0.20519346438889063,0.0001482304077422828,0.004594528747985329,0.0,0.0,65536,{0: 65536},1.3076934814453125,1.3076934814453125,0.0066680908203125,0.66680908203125,0.0106048583984375,1.06048583984375,0.01513671875,1.513671875,0.2
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0061554921957570514,0.17530796868945187,0.00010318574893352037,0.0032389956733854253,0.0,0.0,65536,{0: 65536},1.303253173828125,1.303253173828125,0.0097503662109375,0.97503662109375,0.0150604248046875,1.50604248046875,0.0198211669921875,1.98211669921875,0.2
68,0.0,0.0,0.0,0.0,0.0,0.0,0.007522525699511638,0.22314963931115317,0.00018994048181754787,0.0054734283329746745,0.0,0.0,65536,{0: 65536},1.26953125,1.26953125,0.0113525390625,1.13525390625,0.018768310546875,1.8768310546875,0.0277557373046875,2.77557373046875,0.2
69,0.0,0.0,0.0,0.0,0.0,0.0,0.007122933009069342,0.2448979591836733,0.00010751313838888912,0.0033126024205214627,0.0,0.0,65536,{0: 65536},1.3052825927734375,1.3052825927734375,0.0073089599609375,0.73089599609375,0.0127410888671875,1.27410888671875,0.01776123046875,1.776123046875,0.2
70,0.0,0.0,0.0,0.0,0.0,0.0,0.006691501540250621,0.23226351035421267,0.00013135954028824484,0.003923904657068218,0.0,0.0,65536,{0: 65536},1.297149658203125,1.297149658203125,0.005157470703125,0.5157470703125,0.00982666015625,0.982666015625,0.0147857666015625,1.47857666015625,0.2
71,0.0,0.0,0.0,0.0,0.0,0.0,0.007207517160105444,0.21833952578150084,0.00010604240409241583,0.004159021279087802,0.0,0.0,65536,{0: 65536},1.1944580078125,1.1944580078125,0.004425048828125,0.4425048828125,0.007232666015625,0.7232666015625,0.010955810546875,1.0955810546875,0.2
72,0.0,0.0,0.0,0.0,0.0,0.0,0.006830281653422404,0.17285676393946647,0.00010351367126954323,0.00400821861045712,0.0,0.0,65536,{0: 65536},1.165924072265625,1.165924072265625,0.001953125,0.1953125,0.0032501220703125,0.32501220703125,0.0047607421875,0.47607421875,0.2
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0068045060471245014,0.2142752306180753,0.0001082407647062042,0.004029940001465587,0.0,0.0,65536,{0: 65536},1.2655181884765625,1.2655181884765625,0.0088043212890625,0.88043212890625,0.01263427734375,1.263427734375,0.01849365234375,1.849365234375,0.2
74,0.0,0.0,0.0,0.0,0.0,0.0,0.006020403984890827,0.17749043043252133,0.0001072696412554319,0.003345627445143662,0.0,0.0,65536,{0: 65536},1.28729248046875,1.28729248046875,0.0068359375,0.68359375,0.0125885009765625,1.25885009765625,0.0188140869140625,1.88140869140625,0.2
75,0.0,0.0,0.0,0.0,0.0,0.0,0.007481643118073359,0.21833952578148852,0.00010808909898365075,0.004620185315047723,0.0,0.0,65536,{0: 65536},1.24853515625,1.24853515625,0.005401611328125,0.5401611328125,0.0095977783203125,0.95977783203125,0.013671875,1.3671875,0.2
76,0.0,0.0,0.0,0.0,0.0,0.0,0.007487989558549362,0.2121327580805077,0.00011113843205850688,0.004060605489492549,0.0,0.0,65536,{0: 65536},1.3450927734375,1.3450927734375,0.0057373046875,0.57373046875,0.0115509033203125,1.15509033203125,0.017791748046875,1.7791748046875,0.2
77,0.0,0.0,0.0,0.0,0.0,0.0,0.007050749770518849,0.20519346438891484,0.00010882076033934315,0.0032412739802870757,0.0,0.0,65536,{0: 65536},1.2791290283203125,1.2791290283203125,0.0067138671875,0.67138671875,0.01318359375,1.318359375,0.0201263427734375,2.01263427734375,0.2
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0067878800215828575,0.19815318254176928,0.00011276035632318306,0.003323578655522408,0.0,0.0,65536,{0: 65536},1.583740234375,1.583740234375,0.0077056884765625,0.77056884765625,0.0144500732421875,1.44500732421875,0.0226593017578125,2.26593017578125,0.2
79,0.0,0.0,0.0,0.0,0.0,0.0,0.006496437070705693,0.21634245001311503,0.00011788797222263224,0.0037604828553381565,0.0,0.0,65536,{0: 65536},1.29791259765625,1.29791259765625,0.0045166015625,0.45166015625,0.0091094970703125,0.91094970703125,0.013153076171875,1.3153076171875,0.2
80,0.0,0.0,0.0,0.0,0.0,0.0,0.006997345468011344,0.20759862559919684,9.852852561488413e-05,0.003003230715028865,0.0,0.0,65536,{0: 65536},1.23236083984375,1.23236083984375,0.0051422119140625,0.51422119140625,0.011383056640625,1.1383056640625,0.017608642578125,1.7608642578125,0.2
81,0.0,0.0,0.0,0.0,0.0,0.0,0.00656186009291624,0.22907895786116972,0.00011006991449040988,0.003239868532430956,0.0,0.0,65536,{0: 65536},1.2452850341796875,1.2452850341796875,0.00634765625,0.634765625,0.0100250244140625,1.00250244140625,0.013885498046875,1.3885498046875,0.2
82,0.0,0.0,0.0,0.0,0.0,0.0,0.007260362569988328,0.20493559142788653,0.00011344633631558775,0.0034514116944333595,0.0,0.0,65536,{0: 65536},1.3759307861328125,1.3759307861328125,0.0082855224609375,0.82855224609375,0.014373779296875,1.4373779296875,0.0205841064453125,2.05841064453125,0.2
83,0.0,0.0,0.0,0.0,0.0,0.0,0.006572373917058435,0.20268580423035099,0.00010875415878360291,0.004099654781260023,0.0,0.0,65536,{0: 65536},1.3139495849609375,1.3139495849609375,0.006072998046875,0.6072998046875,0.01153564453125,1.153564453125,0.0182342529296875,1.82342529296875,0.2
84,0.0,0.0,0.0,0.0,0.0,0.0,0.009573381389226325,0.22396220008939305,0.00011377925293507039,0.0034635100981242357,0.0,0.0,65536,{0: 65536},1.0962066650390625,1.0962066650390625,0.002410888671875,0.2410888671875,0.005523681640625,0.5523681640625,0.0088653564453125,0.88653564453125,0.2
85,0.0,0.0,0.0,0.0,0.0,0.0,0.006887239802900607,0.18823988681983694,0.00011339714964681263,0.004535335253324358,0.0,0.0,65536,{0: 65536},1.267578125,1.267578125,0.0078277587890625,0.78277587890625,0.0118408203125,1.18408203125,0.016815185546875,1.6815185546875,0.2
86,0.0,0.0,0.0,0.0,0.0,0.0,0.006536362820803386,0.1940770409046344,0.00011763532500428242,0.0047719244176126635,0.0,0.0,65536,{0: 65536},1.3112945556640625,1.3112945556640625,0.009857177734375,0.9857177734375,0.014373779296875,1.4373779296875,0.021881103515625,2.1881103515625,0.2
87,0.0,0.0,0.0,0.0,0.0,0.0,0.005629760301541055,0.15918916448531117,0.00010655358004411277,0.0034517868959890903,0.0,0.0,65536,{0: 65536},1.421112060546875,1.421112060546875,0.0053863525390625,0.53863525390625,0.0104217529296875,1.04217529296875,0.0169830322265625,1.69830322265625,0.2
88,0.0,0.0,0.0,0.0,0.0,0.0,0.009155338381604924,0.21634245001311525,0.00011817692120805335,0.004103406838158068,0.0,0.0,65536,{0: 65536},1.127532958984375,1.127532958984375,0.0023651123046875,0.23651123046875,0.0048828125,0.48828125,0.0073699951171875,0.73699951171875,0.2
89,0.0,0.0,0.0,0.0,0.0,0.0,0.006329324866440968,0.21213275808049525,0.0001090567373290573,0.003390266859322569,0.0,0.0,65536,{0: 65536},1.3098602294921875,1.3098602294921875,0.0063934326171875,0.63934326171875,0.011474609375,1.1474609375,0.0170135498046875,1.70135498046875,0.2
90,0.0,0.0,0.0,0.0,0.0,0.0,0.00757280089488835,0.22395380821451982,0.00011455975020119278,0.00357251252022317,0.0,0.0,65536,{0: 65536},1.3758392333984375,1.3758392333984375,0.007171630859375,0.7171630859375,0.012725830078125,1.2725830078125,0.0189666748046875,1.89666748046875,0.2
91,0.0,0.0,0.0,0.0,0.0,0.0,0.006003888225310038,0.14733226426272727,0.00010509732148958619,0.0032337897639990593,0.0,0.0,65536,{0: 65536},1.3166961669921875,1.3166961669921875,0.006195068359375,0.6195068359375,0.0115814208984375,1.15814208984375,0.0165557861328125,1.65557861328125,0.2
92,0.0,0.0,0.0,0.0,0.0,0.0,0.006200364324627889,0.16530337694101682,0.0001350165026580537,0.003912104665392768,0.0,0.0,65536,{0: 65536},1.444305419921875,1.444305419921875,0.007354736328125,0.7354736328125,0.0130462646484375,1.30462646484375,0.0206451416015625,2.06451416015625,0.2
93,0.0,0.0,0.0,0.0,0.0,0.0,0.00612576384936121,0.14810237393633452,0.0001147690644286135,0.004677268247824148,0.0,0.0,65536,{0: 65536},1.333648681640625,1.333648681640625,0.0062408447265625,0.62408447265625,0.011260986328125,1.1260986328125,0.0172576904296875,1.72576904296875,0.2
94,0.0,0.0,0.0,0.0,0.0,0.0,0.005985001534546482,0.19732517780149594,9.875958543308949e-05,0.003798308690518337,0.0,0.0,65536,{0: 65536},1.2888641357421875,1.2888641357421875,0.0057830810546875,0.57830810546875,0.0109710693359375,1.09710693359375,0.0161895751953125,1.61895751953125,0.2
95,0.0,0.0,0.0,0.0,0.0,0.0,0.006457198911716713,0.20045923706554625,0.00012244805700034926,0.0038901110685574513,0.0,0.0,65536,{0: 65536},1.2928924560546875,1.2928924560546875,0.0078125,0.78125,0.01470947265625,1.470947265625,0.0204925537109375,2.04925537109375,0.2
96,0.0,0.0,0.0,0.0,0.0,0.0,0.006872755282617516,0.20268580423035187,0.00011503757284030254,0.004250934338509857,0.0,0.0,65536,{0: 65536},1.2499542236328125,1.2499542236328125,0.0051422119140625,0.51422119140625,0.0093231201171875,0.93231201171875,0.01361083984375,1.361083984375,0.2
97,0.0,0.0,0.0,0.0,0.0,0.0,0.006238617201316723,0.16411926489727424,0.00010345033466802159,0.0033107963550953468,0.0,0.0,65536,{0: 65536},1.4117279052734375,1.4117279052734375,0.0073394775390625,0.73394775390625,0.012969970703125,1.2969970703125,0.0186767578125,1.86767578125,0.2
98,0.0,0.0,0.0,0.0,0.0,0.0,0.007830460102527463,0.23069276446801312,0.00010792062306247409,0.0045338278408355885,0.0,0.0,65536,{0: 65536},1.4463043212890625,1.4463043212890625,0.00567626953125,0.567626953125,0.0105133056640625,1.05133056640625,0.01556396484375,1.556396484375,0.2
99,0.0,0.0,0.0,0.0,0.0,0.0,0.006537082006372888,0.1591891644853114,0.00010206573900811754,0.003511619646260948,0.0,0.0,65536,{0: 65536},1.279937744140625,1.279937744140625,0.00543212890625,0.543212890625,0.0094451904296875,0.94451904296875,0.014434814453125,1.4434814453125,0.2
100,0.0,0.0,0.0,0.0,0.0,0.0,0.006740069809587163,0.19444985965155603,0.00013471593223794712,0.0052812439451812715,0.0,0.0,65536,{0: 65536},1.32086181640625,1.32086181640625,0.00616455078125,0.616455078125,0.011260986328125,1.1260986328125,0.017303466796875,1.7303466796875,0.2
101,0.0,0.0,0.0,0.0,0.0,0.0,0.007163682202894869,0.1407468765763209,0.00010611774826773811,0.0039260847891790795,0.0,0.0,65536,{0: 65536},1.3080291748046875,1.3080291748046875,0.0060577392578125,0.60577392578125,0.011260986328125,1.1260986328125,0.0161895751953125,1.61895751953125,0.2
102,0.0,0.0,0.0,0.0,0.0,0.0,0.007278487815687403,0.20275649864753698,0.00012748282422047138,0.004937993937850937,0.0,0.0,65536,{0: 65536},1.56121826171875,1.56121826171875,0.0120849609375,1.20849609375,0.0189208984375,1.89208984375,0.02655029296875,2.655029296875,0.2
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0065031202854669064,0.1882398868198436,0.00011990431716792523,0.004664975633709489,0.0,0.0,65536,{0: 65536},1.278961181640625,1.278961181640625,0.009490966796875,0.9490966796875,0.015228271484375,1.5228271484375,0.0209197998046875,2.09197998046875,0.2
104,0.0,0.0,0.0,0.0,0.0,0.0,0.008399847601016459,0.2737677587794627,0.00017478832338700331,0.00675529291575809,0.0,0.0,65536,{0: 65536},1.2085113525390625,1.2085113525390625,0.005828857421875,0.5828857421875,0.0107879638671875,1.07879638671875,0.0161285400390625,1.61285400390625,0.2
105,0.0,0.0,0.0,0.0,0.0,0.0,0.007086905292594783,0.1661573357158428,0.0006177053110545804,0.005098755058798865,0.0,0.0,65536,{0: 65536},1.6519927978515625,1.6519927978515625,0.01239013671875,1.239013671875,0.019561767578125,1.9561767578125,0.02825927734375,2.825927734375,0.2
106,0.0,0.0,0.0,0.0,0.0,0.0,0.007116976426369476,0.20268580423034832,0.00013222129862946785,0.003964896366476834,0.0,0.0,65536,{0: 65536},1.239990234375,1.239990234375,0.0055389404296875,0.55389404296875,0.010284423828125,1.0284423828125,0.017242431640625,1.7242431640625,0.2
107,0.0,0.0,0.0,0.0,0.0,0.0,0.007841743647074689,0.20990934314379484,0.00012857498260450092,0.00471953586613527,0.0,0.0,65536,{0: 65536},1.23516845703125,1.23516845703125,0.0059051513671875,0.59051513671875,0.0115966796875,1.15966796875,0.01751708984375,1.751708984375,0.2
108,0.0,0.0,0.0,0.0,0.0,0.0,0.008479882401299028,0.3625922190664346,0.0001353166336649012,0.00399920023992003,0.0,0.0,65536,{0: 65536},1.18505859375,1.18505859375,0.002685546875,0.2685546875,0.00482177734375,0.482177734375,0.00714111328125,0.714111328125,0.2
109,0.0,0.0,0.0,0.0,0.0,0.0,0.007201884476775208,0.23069276446802034,0.0001290938112682949,0.003807486787805802,0.0,0.0,65536,{0: 65536},1.18963623046875,1.18963623046875,0.002349853515625,0.2349853515625,0.00421142578125,0.421142578125,0.00604248046875,0.604248046875,0.2
110,0.0,0.0,0.0,0.0,0.0,0.0,0.006104951887343415,0.18487040869309435,0.0001107496560109358,0.00347755390723839,0.0,0.0,65536,{0: 65536},1.2525634765625,1.2525634765625,0.007049560546875,0.7049560546875,0.012298583984375,1.2298583984375,0.017669677734375,1.7669677734375,0.2
111,0.0,0.0,0.0,0.0,0.0,0.0,0.006514907195790399,0.1659190370341237,0.00011553974414967373,0.003440347910900296,0.0,0.0,65536,{0: 65536},1.32293701171875,1.32293701171875,0.00860595703125,0.860595703125,0.0118560791015625,1.18560791015625,0.0164794921875,1.64794921875,0.2
112,0.0,0.0,0.0,0.0,0.0,0.0,0.005919793927187048,0.16326530612244916,0.0001370080792967042,0.004112456192654261,0.0,0.0,65536,{0: 65536},1.486328125,1.486328125,0.0086517333984375,0.86517333984375,0.01409912109375,1.409912109375,0.0207977294921875,2.07977294921875,0.2
113,0.0,0.0,0.0,0.0,0.0,0.0,0.006676664043611662,0.23147416337321935,0.00010017956243213092,0.0037878090374617243,0.0,0.0,65536,{0: 65536},1.165557861328125,1.165557861328125,0.003997802734375,0.3997802734375,0.008056640625,0.8056640625,0.0114898681640625,1.14898681640625,0.2
114,0.0,0.0,0.0,0.0,0.0,0.0,0.007295198769521745,0.22027106391315598,0.00010445188467323683,0.003960030691180505,0.0,0.0,65536,{0: 65536},1.365997314453125,1.365997314453125,0.005615234375,0.5615234375,0.0111236572265625,1.11236572265625,0.0162506103515625,1.62506103515625,0.2
115,0.0,0.0,0.0,0.0,0.0,0.0,0.006785936314777545,0.16255864261206066,0.00010283727969588659,0.0033589186787137404,0.0,0.0,65536,{0: 65536},1.275177001953125,1.275177001953125,0.0060577392578125,0.60577392578125,0.0114593505859375,1.14593505859375,0.017120361328125,1.7120361328125,0.2
116,0.0,0.0,0.0,0.0,0.0,0.0,0.006191684558139975,0.22488877568681387,0.0001027177751765231,0.003184306465798821,0.0,0.0,65536,{0: 65536},1.27239990234375,1.27239990234375,0.0080718994140625,0.80718994140625,0.011962890625,1.1962890625,0.016937255859375,1.6937255859375,0.2
117,0.0,0.0,0.0,0.0,0.0,0.0,0.006970957013429874,0.2075986255991964,0.00011900650529803454,0.0034792499532425164,0.0,0.0,65536,{0: 65536},1.366180419921875,1.366180419921875,0.0087890625,0.87890625,0.0128021240234375,1.28021240234375,0.019195556640625,1.9195556640625,0.2
118,0.0,0.0,0.0,0.0,0.0,0.0,0.007197983629262912,0.21634245001311747,0.00011692436057333982,0.0043141449071759375,0.0,0.0,65536,{0: 65536},1.2745513916015625,1.2745513916015625,0.005584716796875,0.5584716796875,0.01171875,1.171875,0.0165557861328125,1.65557861328125,0.2
119,0.0,0.0,0.0,0.0,0.0,0.0,0.00639575948042129,0.19142677289358812,0.00012031448835477898,0.004648072477124256,0.0,0.0,65536,{0: 65536},1.3184814453125,1.3184814453125,0.0069427490234375,0.69427490234375,0.0155487060546875,1.55487060546875,0.0198822021484375,1.98822021484375,0.2
