image,method,bpp,payload_bytes,embed_time_s,extract_time_s,extraction_verified,mse,psnr,ssim,kl_divergence,distortion_per_bit,rs_estimated_rate,rs_detected,chi2_embedding_prob,chi2_detected,spa_estimated_rate,spa_detected,mean_depth,depth_std
im10003.jpg,Adaptive,0.1,815,0.010990,0.012482,True,0.005834,70.4713,0.999949,0.00001582,0.0000008948,0.500000,True,1.000000,True,0.187462,True,1.0241,0.1534
im10003.jpg,Adaptive,0.2,1631,0.010009,0.011104,True,0.011696,67.4504,0.999896,0.00005940,0.0000008964,0.500000,True,1.000000,True,0.181882,True,1.0241,0.1534
im10003.jpg,Adaptive,0.3,2447,0.011480,0.013095,True,0.017523,65.6948,0.999844,0.00012862,0.0000008951,0.500000,True,1.000000,True,0.176355,True,1.0241,0.1534
im10003.jpg,Adaptive,0.4,3263,0.012432,0.018874,True,0.023255,64.4657,0.999793,0.00022094,0.0000008908,0.500000,True,1.000000,True,0.171796,True,1.0241,0.1534
im10004.jpg,Fixed-LSB-1,0.05,814,0.008926,0.009965,True,0.005740,70.5413,0.999945,0.00000286,0.0000008815,0.500000,True,1.000000,True,0.196941,True,,
im10004.jpg,Fixed-LSB-1,0.1,1634,0.009829,0.008754,True,0.011605,67.4842,0.999888,0.00000522,0.0000008878,0.500000,True,1.000000,True,0.196920,True,,
im10004.jpg,Fixed-LSB-1,0.2,3275,0.011199,0.009025,True,0.023410,64.4368,0.999773,0.00001004,0.0000008935,0.500000,True,1.000000,True,0.197016,True,,
im10004.jpg,Fixed-LSB-1,0.3,4916,0.007733,0.008216,True,0.035120,62.6753,0.999659,0.00001338,0.0000008930,0.500000,True,1.000000,True,0.196652,True,,
im10004.jpg,Fixed-LSB-1,0.4,6556,0.006819,0.006474,True,0.046816,61.4269,0.999545,0.00001931,0.0000008926,0.500000,True,1.000000,True,0.196364,True,,
im10004.jpg,Fixed-LSB-2,0.05,814,0.022812,0.009647,True,0.014606,66.4854,0.999860,0.00000125,0.0000022430,0.500000,True,1.000000,True,0.196578,True,,
im10004.jpg,Fixed-LSB-2,0.1,1634,0.007513,0.007250,True,0.029013,63.5048,0.999719,0.00000348,0.0000022195,0.500000,True,1.000000,True,0.195989,True,,
im10004.jpg,Fixed-LSB-2,0.2,3275,0.007277,0.006954,True,0.057956,60.4999,0.999442,0.00000738,0.0000022120,0.500000,True,1.000000,True,0.195016,True,,
im10004.jpg,Fixed-LSB-2,0.3,4916,0.010709,0.010874,True,0.086075,58.7821,0.999170,0.00001072,0.0000021886,0.500000,True,1.000000,True,0.194406,True,,
im10004.jpg,Fixed-LSB-2,0.4,6556,0.008530,0.007714,True,0.115220,57.5155,0.998892,0.00001542,0.0000021968,0.500000,True,1.000000,True,0.193690,True,,
im10004.jpg,Adaptive,0.05,409,0.011361,0.012581,True,0.003010,73.3455,0.999970,0.00000087,0.0000009199,0.500000,True,1.000000,True,0.197187,True,1.0588,0.2352
im10004.jpg,Adaptive,0.1,820,0.010367,0.011771,True,0.005973,70.3686,0.999939,0.00000222,0.0000009106,0.500000,True,1.000000,True,0.197166,True,1.0588,0.2352
im10004.jpg,Adaptive,0.2,1640,0.013259,0.015793,True,0.011911,67.3713,0.999879,0.00000497,0.0000009079,0.500000,True,1.000000,True,0.197059,True,1.0588,0.2352
im10004.jpg,Adaptive,0.3,2460,0.012055,0.013833,True,0.017758,65.6368,0.999820,0.00000717,0.0000009023,0.500000,True,1.000000,True,0.196791,True,1.0588,0.2352
im10004.jpg,Adaptive,0.4,3281,0.011634,0.012261,True,0.023575,64.4063,0.999762,0.00000848,0.0000008982,0.500000,True,1.000000,True,0.196642,True,1.0588,0.2352
im10005.jpg,Fixed-LSB-1,0.05,814,0.006980,0.006304,True,0.005874,70.4416,0.999989,0.00000258,0.0000009020,0.040390,False,1.000000,True,0.035861,False,,
im10005.jpg,Fixed-LSB-1,0.1,1634,0.006608,0.006822,True,0.011737,67.4353,0.999978,0.00000660,0.0000008979,0.031740,False,1.000000,True,0.036096,False,,
im10005.jpg,Fixed-LSB-1,0.2,3275,0.006866,0.007080,True,0.023447,64.4299,0.999956,0.00001482,0.0000008949,0.036413,False,1.000000,True,0.036471,False,,
im10005.jpg,Fixed-LSB-1,0.3,4916,0.007975,0.009685,True,0.035097,62.6781,0.999934,0.00002744,0.0000008924,0.039577,False,1.000000,True,0.036631,False,,
im10005.jpg,Fixed-LSB-1,0.4,6556,0.010346,0.010192,True,0.046745,61.4335,0.999912,0.00004795,0.0000008913,0.022483,False,1.000000,True,0.036503,False,,
im10005.jpg,Fixed-LSB-2,0.05,814,0.007310,0.008762,True,0.014836,66.4178,0.999972,0.00000237,0.0000022782,0.047713,False,1.000000,True,0.035412,False,,
